z_index,z_obs,tage_gyr,mag_u,mag_b,mag_v,mag_sdss_g,mag_sdss_r
88,0.888889,1.367276,53.399207,52.119595,50.647162,51.791590,49.922544
88,0.888889,1.408709,53.520973,52.197582,50.706475,51.863142,49.980073
88,0.888889,1.450141,53.610837,52.260169,50.752705,51.920583,50.022231
88,0.888889,1.491574,53.701313,52.322663,50.798078,51.977704,50.063095
88,0.888889,1.533006,53.797191,52.387103,50.844104,52.036301,50.104372
88,0.888889,1.574439,53.899423,52.453725,50.890859,52.096543,50.146113
88,0.888889,1.615872,53.979766,52.509769,50.931597,52.147728,50.182580
88,0.888889,1.657304,54.053836,52.562785,50.970480,52.196270,50.217352
88,0.888889,1.698737,54.131297,52.617112,51.009792,52.245801,50.252373
88,0.888889,1.740169,54.212625,52.672888,51.049581,52.296419,50.287675
88,0.888889,1.781602,54.296402,52.729207,51.089305,52.347321,50.322812
88,0.888889,1.823034,54.360865,52.774656,51.122669,52.388678,50.352681
88,0.888889,1.864467,54.427809,52.821001,51.156306,52.430688,50.382695
88,0.888889,1.905900,54.497535,52.868326,51.190243,52.473410,50.412874
88,0.888889,1.947332,54.570390,52.916720,51.224510,52.516905,50.443238
88,0.888889,1.988765,54.646784,52.966280,51.259137,52.561242,50.473810
88,0.888889,2.030197,54.703709,53.007841,51.289426,52.598897,50.500963
88,0.888889,2.071630,54.758029,53.048400,51.319053,52.635660,50.527556
88,0.888889,2.113063,54.814049,53.089683,51.348899,52.672944,50.554269
88,0.888889,2.154495,54.871938,53.131748,51.378985,52.710792,50.581119
88,0.888889,2.195928,54.931891,53.174658,51.409331,52.749246,50.608118
88,0.888889,2.237360,54.994129,53.218482,51.439957,52.788353,50.635281
88,0.888889,2.278793,55.052257,53.255915,51.466050,52.821683,50.658209
88,0.888889,2.320225,55.112301,53.293718,51.492131,52.855215,50.681053
88,0.888889,2.361658,55.174703,53.332179,51.518375,52.889193,50.703971
88,0.888889,2.403091,55.239724,53.371347,51.544795,52.923649,50.726972
88,0.888889,2.444523,55.307669,53.411273,51.571407,52.958616,50.750064
88,0.888889,2.485956,55.378892,53.452013,51.598222,52.994130,50.773257
88,0.888889,2.527388,55.442912,53.489913,51.623717,53.027336,50.795592
88,0.888889,2.568821,55.490830,53.522175,51.646784,53.056093,50.816382
88,0.888889,2.610253,55.540140,53.554884,51.669970,53.085153,50.837235
88,0.888889,2.651686,55.590964,53.588071,51.693286,53.114536,50.858158
88,0.888889,2.693119,55.643437,53.621764,51.716739,53.144261,50.879159
88,0.888889,2.734551,55.697712,53.655998,51.740341,53.174351,50.900243
88,0.888889,2.775984,55.753963,53.690806,51.764100,53.204825,50.921419
88,0.888889,2.817416,55.812384,53.726225,51.788027,53.235709,50.942693
88,0.888889,2.858849,55.848343,53.754126,51.807955,53.260587,50.960463
88,0.888889,2.900282,55.884386,53.782148,51.827860,53.285521,50.978180
88,0.888889,2.941714,55.921130,53.810499,51.847847,53.310675,50.995933
88,0.888889,2.983147,55.958620,53.839197,51.867921,53.336061,51.013727
88,0.888889,3.024579,55.996905,53.868262,51.888089,53.361693,51.031566
88,0.888889,3.066012,56.036040,53.897715,51.908356,53.387582,51.049454
88,0.888889,3.107444,56.076083,53.927578,51.928728,53.413744,51.067395
88,0.888889,3.148877,56.117099,53.957872,51.949213,53.440193,51.085394
88,0.888889,3.190310,56.154268,53.984458,51.967449,53.463487,51.101499
88,0.888889,3.231742,56.189853,54.009334,51.984613,53.485308,51.116691
88,0.888889,3.273175,56.226167,54.034465,52.001828,53.507290,51.131902
88,0.888889,3.314607,56.263257,54.059864,52.019100,53.529442,51.147133
88,0.888889,3.356040,56.301173,54.085544,52.036430,53.551771,51.162388
88,0.888889,3.397472,56.339971,54.111520,52.053824,53.574286,51.177668
88,0.888889,3.438905,56.379710,54.137806,52.071286,53.596996,51.192978
88,0.888889,3.480338,56.420456,54.164418,52.088818,53.619911,51.208319
88,0.888889,3.521770,56.462279,54.191372,52.106426,53.643039,51.223695
88,0.888889,3.563203,56.499292,54.216090,52.123003,53.664411,51.238326
88,0.888889,3.604635,56.526491,54.236487,52.137685,53.682453,51.251605
88,0.888889,3.646068,56.554066,54.257035,52.152397,53.700587,51.264894
88,0.888889,3.687501,56.582037,54.277741,52.167142,53.718820,51.278195
88,0.888889,3.728933,56.610422,54.298611,52.181921,53.737154,51.291510
88,0.888889,3.770366,56.639242,54.319652,52.196738,53.755597,51.304840
88,0.888889,3.811798,56.668520,54.340872,52.211594,53.774150,51.318187
88,0.888889,3.853231,56.698281,54.362280,52.226493,53.792821,51.331553
88,0.888889,3.894663,56.728548,54.383882,52.241436,53.811613,51.344941
88,0.888889,3.936096,56.759349,54.405686,52.256426,53.830533,51.358351
88,0.888889,3.977529,56.790712,54.427703,52.271466,53.849584,51.371786
88,0.888889,4.018961,56.815027,54.445863,52.284436,53.865557,51.383490
88,0.888889,4.060394,56.838917,54.463755,52.297229,53.881298,51.395035
88,0.888889,4.101826,56.863094,54.481762,52.310041,53.897108,51.406585
89,0.898990,0.000001,42.599686,42.815254,43.151488,42.916558,43.335204
89,0.898990,0.041055,45.693351,45.692305,45.670753,45.703304,45.663802
89,0.898990,0.082109,46.617639,46.597341,46.481797,46.592169,46.405247
89,0.898990,0.123163,47.202207,47.165873,46.996146,47.151605,46.875111
89,0.898990,0.164217,47.645320,47.591059,47.375596,47.568463,47.213999
89,0.898990,0.205271,48.037420,47.964353,47.706211,47.933170,47.506673
89,0.898990,0.246325,48.381372,48.288304,47.986598,48.247989,47.751173
89,0.898990,0.287379,48.695476,48.580667,48.232633,48.530738,47.962438
89,0.898990,0.328433,48.976406,48.838324,48.443288,48.778865,48.140701
89,0.898990,0.369487,49.232660,49.068223,48.625058,48.999062,48.292378
89,0.898990,0.410541,49.469915,49.276826,48.786536,49.198347,48.426458
89,0.898990,0.451595,49.698517,49.473838,48.936202,49.386198,48.549541
89,0.898990,0.492649,49.914156,49.655782,49.072189,49.559488,48.660429
89,0.898990,0.533703,50.124966,49.829889,49.200863,49.724982,48.764863
89,0.898990,0.574757,50.341394,50.003357,49.325561,49.888865,48.864668
89,0.898990,0.615811,50.555155,50.169120,49.441347,50.044197,48.956066
89,0.898990,0.656865,50.764276,50.325257,49.546698,50.188705,49.038546
89,0.898990,0.697919,50.979773,50.478898,49.646374,50.329042,49.115744
89,0.898990,0.738972,51.181796,50.621869,49.737302,50.458094,49.186490
89,0.898990,0.780026,51.396398,50.768061,49.826771,50.588289,49.255452
89,0.898990,0.821080,51.591174,50.901711,49.908561,50.707118,49.318742
89,0.898990,0.862134,51.780470,51.030994,49.986657,50.821519,49.379021
89,0.898990,0.903188,51.974038,51.158987,50.062330,50.934134,49.437095
89,0.898990,0.944242,52.130592,51.266664,50.128692,51.030328,49.488893
89,0.898990,0.985296,52.305134,51.380841,50.196272,51.131173,49.540916
89,0.898990,1.026350,52.453973,51.480270,50.257347,51.220077,49.588658
89,0.898990,1.067404,52.588552,51.571786,50.314870,51.302649,49.633965
89,0.898990,1.108458,52.735992,51.667787,50.373256,51.388510,49.679422
89,0.898990,1.149512,52.863272,51.752904,50.426196,51.465127,49.720503
89,0.898990,1.190566,52.982399,51.833467,50.476576,51.537801,49.759364
89,0.898990,1.231620,53.111408,51.917424,50.527573,51.612957,49.798276
89,0.898990,1.272674,53.237167,51.998783,50.580405,51.686237,49.842195
89,0.898990,1.313728,53.340902,52.070154,50.636433,51.752406,49.896546
89,0.898990,1.354782,53.451888,52.144116,50.693644,51.820633,49.951955
89,0.898990,1.395836,53.571621,52.221031,50.752185,51.891191,50.008555
89,0.898990,1.436890,53.674074,52.289121,50.802866,51.953526,50.055829
89,0.898990,1.477944,53.763374,52.350933,50.847910,52.010010,50.096357
89,0.898990,1.518998,53.857895,52.414628,50.893589,52.067918,50.137282
89,0.898990,1.560052,53.958544,52.480434,50.939976,52.127412,50.178654
89,0.898990,1.601106,54.050924,52.541786,50.983567,52.182979,50.217498
89,0.898990,1.642160,54.123979,52.594266,51.022191,52.231003,50.252014
89,0.898990,1.683214,54.200303,52.648016,51.061232,52.279981,50.286769
89,0.898990,1.724268,54.280347,52.703167,51.100736,52.330008,50.321793
89,0.898990,1.765322,54.364651,52.759868,51.140749,52.381189,50.357120
89,0.898990,1.806376,54.436133,52.809030,51.176209,52.425693,50.388647
89,0.898990,1.847430,54.502315,52.854948,51.209629,52.467278,50.418440
89,0.898990,1.888484,54.571195,52.901817,51.243340,52.509550,50.448391
89,0.898990,1.929538,54.643107,52.949724,51.277371,52.552570,50.478520
89,0.898990,1.970592,54.718443,52.998764,51.311752,52.596403,50.508848
89,0.898990,2.011646,54.786432,53.044677,51.344284,52.637556,50.537679
89,0.898990,2.052700,54.839805,53.084873,51.373718,52.673951,50.564070
89,0.898990,2.093754,54.894798,53.125772,51.403364,52.710851,50.590576
89,0.898990,2.134807,54.951571,53.167431,51.433243,52.748294,50.617211
89,0.898990,2.175861,55.010305,53.209910,51.463373,52.786323,50.643989
89,0.898990,2.216915,55.071204,53.253277,51.493776,52.824982,50.670925
89,0.898990,2.257969,55.131714,53.294068,51.522154,52.861224,50.695921
89,0.898990,2.299023,55.191296,53.331565,51.548095,52.894445,50.718619
89,0.898990,2.340077,55.253191,53.369704,51.574194,52.928099,50.741386
89,0.898990,2.381131,55.317653,53.408531,51.600465,52.962215,50.764233
89,0.898990,2.422185,55.384976,53.448098,51.626922,52.996827,50.787167
89,0.898990,2.463239,55.455505,53.488459,51.653578,53.031968,50.810198
89,0.898990,2.504293,55.529645,53.529671,51.680448,53.067674,50.833336
89,0.898990,2.545347,55.582704,53.563508,51.704129,53.097587,50.854439
89,0.898990,2.586401,55.631698,53.595949,51.727163,53.126373,50.875120
89,0.898990,2.627455,55.682180,53.628854,51.750320,53.155471,50.895868
89,0.898990,2.668509,55.734283,53.662253,51.773612,53.184900,50.916688
89,0.898990,2.709563,55.788157,53.696178,51.797047,53.214681,50.937589
89,0.898990,2.750617,55.843969,53.730662,51.820635,53.244836,50.958576
89,0.898990,2.791671,55.901911,53.765741,51.844385,53.275385,50.979657
89,0.898990,2.832725,55.953043,53.798543,51.866827,53.304069,50.999565
89,0.898990,2.873779,55.988349,53.826346,51.886616,53.328775,51.017158
89,0.898990,2.914833,56.024315,53.854470,51.906485,53.353694,51.034784
89,0.898990,2.955887,56.060984,53.882933,51.926439,53.378838,51.052449
89,0.898990,2.996941,56.098403,53.911753,51.946483,53.404218,51.070156
89,0.898990,3.037995,56.136621,53.940952,51.966623,53.429848,51.087910
89,0.898990,3.079049,56.175692,53.970548,51.986866,53.455741,51.105715
89,0.898990,3.120103,56.215674,54.000566,52.007218,53.481911,51.123575
89,0.898990,3.161157,56.256633,54.031028,52.027686,53.508372,51.141494
89,0.898990,3.202211,56.291961,54.055907,52.044858,53.530152,51.156669
89,0.898990,3.243265,56.327814,54.080870,52.061985,53.551950,51.171783
89,0.898990,3.284319,56.364416,54.106095,52.079167,53.573912,51.186916
89,0.898990,3.325373,56.401817,54.131596,52.096406,53.596047,51.202071
89,0.898990,3.366427,56.440068,54.157386,52.113706,53.618361,51.217250
89,0.898990,3.407481,56.479227,54.183479,52.131072,53.640865,51.232457
89,0.898990,3.448535,56.519356,54.209891,52.148507,53.663567,51.247694
89,0.898990,3.489589,56.560522,54.236636,52.166015,53.686477,51.262963
89,0.898990,3.530642,56.602801,54.263733,52.183600,53.709604,51.278268
89,0.898990,3.571696,56.636635,54.287041,52.199500,53.729810,51.292373
89,0.898990,3.612750,56.663866,54.307462,52.214129,53.747799,51.305574
89,0.898990,3.653804,56.691477,54.328037,52.228788,53.765883,51.318785
89,0.898990,3.694858,56.719488,54.348772,52.243482,53.784067,51.332009
89,0.898990,3.735912,56.747919,54.369675,52.258211,53.802353,51.345247
89,0.898990,3.776966,56.776792,54.390754,52.272978,53.820749,51.358501
89,0.898990,3.818020,56.806128,54.412015,52.287786,53.839257,51.371773
89,0.898990,3.859074,56.835951,54.433466,52.302637,53.857883,51.385065
89,0.898990,3.900128,56.866289,54.455116,52.317534,53.876632,51.398378
89,0.898990,3.941182,56.897166,54.476973,52.332478,53.895508,51.411714
89,0.898990,3.982236,56.928379,54.498919,52.347408,53.914419,51.425021
89,0.898990,4.023290,56.951989,54.516712,52.360132,53.930041,51.436494
89,0.898990,4.064344,56.975875,54.534616,52.372876,53.945729,51.447971
90,0.909091,0.000001,42.618718,42.833080,43.167942,42.933478,43.351669
90,0.909091,0.040681,45.706708,45.702839,45.684929,45.714958,45.677281
90,0.909091,0.081361,46.634368,46.608955,46.499648,46.606109,46.421733
90,0.909091,0.122041,47.218183,47.175446,47.014083,47.164140,46.891820
90,0.909091,0.162721,47.661440,47.600069,47.394316,47.580670,47.231592
90,0.909091,0.203401,48.054082,47.973671,47.726600,47.945804,47.526165
90,0.909091,0.244081,48.395859,48.295524,48.006592,48.258714,47.770701
90,0.909091,0.284761,48.712031,48.589639,48.255460,48.543258,47.984375
90,0.909091,0.325441,48.992997,48.847240,48.467649,48.791531,48.164031
90,0.909091,0.366122,49.250137,49.077653,48.651194,49.012383,48.317006
90,0.909091,0.406802,49.488206,49.286471,48.814041,49.212006,48.451921
90,0.909091,0.447482,49.718219,49.484066,48.965366,49.400545,48.576053
90,0.909091,0.488162,49.931306,49.663382,49.100955,49.571582,48.686394
90,0.909091,0.528842,50.143738,49.838085,49.231042,49.737734,48.791473
90,0.909091,0.569522,50.362370,50.012616,49.357797,49.902840,48.892563
90,0.909091,0.610202,50.573055,50.175827,49.473350,50.056004,48.983620
90,0.909091,0.650882,50.786586,50.334928,49.581885,50.203570,49.068143
90,0.909091,0.691562,50.998556,50.486372,49.681519,50.342121,49.145146
90,0.909091,0.732242,51.206174,50.632178,49.774900,50.473954,49.217212
90,0.909091,0.772922,51.416512,50.776351,49.864357,50.602619,49.285961
90,0.909091,0.813602,51.621321,50.914798,49.948944,50.725493,49.350801
90,0.909091,0.854282,51.806809,51.042409,50.027062,50.838656,49.410942
90,0.909091,0.894962,52.011720,51.176293,50.105778,50.955986,49.470716
90,0.909091,0.935642,52.165542,51.282731,50.172193,51.051206,49.522392
90,0.909091,0.976322,52.336546,51.395456,50.239830,51.150933,49.574286
90,0.909091,1.017003,52.498497,51.501179,50.303683,51.244711,49.623499
90,0.909091,1.057683,52.630952,51.591674,50.361234,51.326417,49.668698
90,0.909091,1.098363,52.775748,51.686508,50.419650,51.411305,49.714043
90,0.909091,1.139043,52.913635,51.776437,50.475020,51.491796,49.756752
90,0.909091,1.179723,53.030967,51.856132,50.525452,51.563708,49.795574
90,0.909091,1.220403,53.157802,51.939112,50.576504,51.638020,49.834447
90,0.909091,1.261083,53.293971,52.024865,50.628420,51.714335,49.874163
90,0.909091,1.301763,53.396245,52.095400,50.683813,51.779668,49.927747
90,0.909091,1.342443,53.505510,52.168437,50.740341,51.846979,49.982334
90,0.909091,1.383123,53.623181,52.244322,50.798146,51.916527,50.038050
90,0.909091,1.423803,53.738130,52.317830,50.853112,51.983615,50.090187
90,0.909091,1.464483,53.826221,52.378977,50.897838,52.039452,50.130375
90,0.909091,1.505163,53.919352,52.441947,50.943180,52.096660,50.170944
90,0.909091,1.545843,54.018382,52.506958,50.989210,52.155396,50.211941
90,0.909091,1.586523,54.122813,52.573571,51.035641,52.215262,50.253117
90,0.909091,1.627203,54.194804,52.625525,51.074012,52.262764,50.287377
90,0.909091,1.667883,54.269937,52.678710,51.112789,52.311185,50.321867
90,0.909091,1.708564,54.348642,52.733253,51.152015,52.360617,50.356615
90,0.909091,1.749244,54.431425,52.789294,51.191736,52.411159,50.391655
90,0.909091,1.789924,54.511614,52.843161,51.229874,52.459642,50.425302
90,0.909091,1.830604,54.576990,52.888658,51.263080,52.500801,50.454885
90,0.909091,1.871284,54.644979,52.935079,51.296569,52.542624,50.484619
90,0.909091,1.911964,54.715899,52.982507,51.330369,52.585169,50.514524
90,0.909091,1.952644,54.790124,53.031035,51.364510,52.628498,50.544619
90,0.909091,1.993324,54.868095,53.080761,51.399020,52.672678,50.574925
90,0.909091,2.034004,54.921811,53.121115,51.428529,52.709130,50.601329
90,0.909091,2.074684,54.975709,53.161634,51.457979,52.745646,50.627640
90,0.909091,2.115364,55.031294,53.202891,51.487654,52.782687,50.654074
90,0.909091,2.156044,55.088732,53.244945,51.517574,52.820293,50.680645
90,0.909091,2.196724,55.148213,53.287859,51.547759,52.858508,50.707367
90,0.909091,2.237404,55.209956,53.331703,51.578229,52.897376,50.734255
90,0.909091,2.278084,55.269183,53.369137,51.604189,52.930498,50.756963
90,0.909091,2.318764,55.330513,53.406955,51.630146,52.963827,50.779594
90,0.909091,2.359445,55.394351,53.445444,51.656270,52.997604,50.802301
90,0.909091,2.400125,55.460982,53.484653,51.682575,53.031861,50.825093
90,0.909091,2.440805,55.530739,53.524635,51.709075,53.066630,50.847977
90,0.909091,2.481485,55.604013,53.565447,51.735783,53.101946,50.870964
90,0.909091,2.522165,55.673418,53.604585,51.761651,53.135877,50.893393
90,0.909091,2.562845,55.722065,53.636755,51.784534,53.164392,50.913920
90,0.909091,2.603525,55.772174,53.669378,51.807537,53.193209,50.934511
90,0.909091,2.644205,55.823874,53.702481,51.830671,53.222347,50.955171
90,0.909091,2.684885,55.877309,53.736096,51.853943,53.251824,50.975907
90,0.909091,2.725565,55.932644,53.770255,51.877363,53.281663,50.996726
90,0.909091,2.766245,55.990064,53.804993,51.900942,53.311884,51.017634
90,0.909091,2.806925,56.049782,53.840347,51.924688,53.342510,51.038639
90,0.909091,2.847605,56.091900,53.870265,51.945549,53.368819,51.057134
90,0.909091,2.888285,56.127029,53.898158,51.965302,53.393507,51.074649
90,0.909091,2.928965,56.162817,53.926382,51.985137,53.418413,51.092199
90,0.909091,2.969645,56.199306,53.954954,52.005059,53.443547,51.109790
90,0.909091,3.010325,56.236542,53.983893,52.025076,53.468923,51.127425
90,0.909091,3.051006,56.274573,54.013221,52.045192,53.494553,51.145109
90,0.909091,3.091686,56.313453,54.042958,52.065413,53.520451,51.162846
90,0.909091,3.132366,56.353241,54.073127,52.085747,53.546631,51.180639
90,0.909091,3.173046,56.392352,54.102121,52.105276,53.571766,51.197737
90,0.909091,3.213726,56.427695,54.126911,52.122316,53.593384,51.212765
90,0.909091,3.254406,56.463761,54.151957,52.139409,53.615160,51.227811
90,0.909091,3.295086,56.500594,54.177273,52.156557,53.637104,51.242878
90,0.909091,3.335766,56.538245,54.202871,52.173765,53.659222,51.257968
90,0.909091,3.376446,56.576767,54.228766,52.191037,53.681524,51.273084
90,0.909091,3.417126,56.616219,54.254972,52.208376,53.704018,51.288228
90,0.909091,3.457806,56.656666,54.281504,52.225787,53.726714,51.303403
90,0.909091,3.498486,56.698177,54.308379,52.243272,53.749620,51.318613
90,0.909091,3.539166,56.740829,54.335614,52.260836,53.772746,51.333859
90,0.909091,3.579846,56.771364,54.357496,52.276062,53.791796,51.347453
90,0.909091,3.620526,56.798592,54.377935,52.290638,53.809737,51.360582
